frame_number,enemy_sue_x,enemy_inky_x,enemy_pinky_x,enemy_blinky_x,enemy_sue_y,enemy_inky_y,enemy_pinky_y,enemy_blinky_y,player_x,player_y,fruit_x,fruit_y,ghosts_count,player_direction,dots_eaten_count,player_score,num_lives,difficulty
340,95,86,90,42,50,80,80,44,42,98,0,0,3,3,6,60,2,1
341,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,1
342,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,1
343,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,1
344,96,87,92,42,50,80,80,42,42,98,0,0,3,3,6,60,2,1
345,97,88,94,42,50,80,80,40,42,98,0,0,3,3,6,60,2,1
346,97,88,94,42,50,80,80,40,42,98,0,0,3,3,6,60,2,1
347,98,89,94,42,50,80,78,38,42,98,0,0,3,3,6,60,2,1
348,98,89,94,42,50,80,78,38,42,98,0,0,3,3,6,60,2,1
349,99,90,94,42,50,80,76,37,42,98,0,0,3,3,6,60,2,1
350,99,90,94,42,50,80,76,37,42,98,0,0,3,3,6,60,2,1
351,100,92,94,42,50,80,75,35,42,98,0,0,3,3,6,60,2,1
352,100,92,94,42,50,80,75,35,42,98,0,0,3,3,6,60,2,1
353,101,93,94,42,50,80,73,33,42,98,0,0,3,3,6,60,2,1
354,101,93,94,42,50,80,73,33,42,98,0,0,3,3,6,60,2,1
355,102,94,94,42,50,80,71,31,42,98,0,0,3,3,6,60,2,1
356,102,94,94,42,50,80,71,31,42,98,0,0,3,3,6,60,2,1
357,103,94,94,42,50,79,69,29,42,98,0,0,3,3,6,60,2,1
358,103,94,94,42,50,79,69,29,42,98,0,0,3,3,6,60,2,1
359,104,94,94,42,50,78,68,27,42,98,0,0,3,3,6,60,2,1
360,104,94,94,42,50,78,68,27,42,98,0,0,3,3,6,60,2,1
361,105,94,94,41,50,77,66,26,42,98,0,0,3,3,6,60,2,1
362,105,94,94,41,50,77,66,26,43,98,0,0,3,1,6,60,2,1
363,106,94,92,40,50,76,66,26,43,98,0,0,3,1,6,60,2,1
364,106,94,92,40,50,76,66,26,45,98,0,0,3,1,6,60,2,1
365,107,94,90,39,50,75,66,26,45,98,0,0,3,1,6,60,2,1
366,107,94,90,39,50,75,66,26,46,98,0,0,3,1,6,60,2,1
367,108,94,89,38,50,73,66,26,46,98,0,0,3,1,6,60,2,1
368,108,94,89,38,50,73,66,26,48,98,0,0,3,1,6,60,2,1
369,109,94,87,36,50,72,66,26,48,98,0,0,3,1,6,60,2,1
370,109,94,87,36,50,72,66,26,49,98,0,0,3,1,6,60,2,1
371,110,94,85,35,50,71,66,26,49,98,0,0,3,1,6,60,2,1
372,110,94,85,35,50,71,66,26,51,98,0,0,3,1,6,60,2,1
373,110,94,84,33,50,70,66,26,51,98,0,0,3,1,6,60,2,1
374,110,94,84,33,50,70,66,26,52,98,0,0,3,1,6,60,2,1
375,110,94,84,33,50,70,66,26,52,98,0,0,3,1,6,60,2,1
376,110,94,84,33,50,70,66,26,54,98,0,0,3,1,6,60,2,1
377,110,94,83,31,51,69,66,26,54,98,0,0,3,1,6,60,2,1
378,110,94,83,31,51,69,66,26,55,98,0,0,3,1,6,60,2,1
379,110,94,82,30,53,68,67,26,55,98,0,0,3,1,6,60,2,1
380,110,94,82,30,53,68,67,26,57,98,0,0,3,1,6,60,2,1
381,110,94,82,29,54,67,68,26,57,98,0,0,3,1,6,60,2,1
382,110,94,82,29,54,67,68,26,58,98,0,0,3,1,6,60,2,1
383,110,93,82,28,56,66,69,26,58,98,0,0,3,1,6,60,2,1
384,110,93,82,28,56,66,69,26,60,98,0,0,3,1,6,60,2,1
385,110,92,82,26,57,66,70,26,60,98,0,0,3,1,6,60,2,1
386,110,92,82,26,57,66,70,26,61,98,0,0,3,1,6,60,2,1
387,110,91,82,25,59,66,72,26,61,98,0,0,3,1,6,60,2,1
388,110,91,82,25,59,66,72,26,63,98,0,0,3,1,6,60,2,1
389,110,90,82,23,60,66,73,26,63,98,0,0,3,1,6,60,2,1
390,110,90,82,23,60,66,73,26,64,98,0,0,3,1,6,60,2,1
391,110,89,82,22,62,66,74,26,64,98,0,0,3,1,6,60,2,1
392,110,89,82,22,62,66,74,26,66,98,0,0,3,1,6,60,2,1
393,110,88,82,20,63,66,75,26,66,98,0,0,3,1,6,60,2,1
394,110,88,82,20,63,66,75,26,67,98,0,0,3,1,6,60,2,1
395,110,87,82,19,65,66,77,26,67,98,0,0,3,1,6,60,2,1
396,110,87,82,19,65,66,77,26,69,98,0,0,3,1,6,60,2,1
397,110,85,82,18,66,66,78,26,69,98,0,0,3,1,6,60,2,1
398,110,85,82,18,66,66,78,26,70,98,0,0,3,1,6,60,2,1
399,110,83,82,18,68,66,79,24,70,98,0,0,3,1,6,60,2,1
400,110,83,82,18,68,66,79,24,72,98,0,0,3,1,6,60,2,1
401,110,82,82,18,69,67,80,22,72,98,0,0,3,1,6,60,2,1
402,110,82,82,18,69,67,80,22,73,98,0,0,3,1,6,60,2,1
403,110,82,84,18,71,68,80,20,73,98,0,0,3,1,6,60,2,1
404,110,82,84,18,71,68,80,20,75,98,0,0,3,1,6,60,2,1
405,110,82,85,18,72,70,80,18,75,98,0,0,3,1,6,60,2,1
406,110,82,85,18,72,70,80,18,76,98,0,0,3,1,6,60,2,1
407,110,82,85,18,72,70,80,18,76,98,0,0,3,1,6,60,2,1
408,110,82,85,18,72,70,80,18,78,98,0,0,3,1,6,60,2,1
409,110,82,86,18,73,72,80,16,78,98,0,0,3,1,6,60,2,1
410,110,82,86,18,73,72,80,16,79,98,0,0,3,1,6,60,2,1
411,110,82,88,18,75,73,80,14,79,98,0,0,3,1,6,60,2,1
412,110,82,88,18,75,73,80,14,81,98,0,0,3,1,6,60,2,1
413,110,82,89,18,76,75,80,13,81,98,0,0,3,1,6,60,2,1
414,110,82,89,18,76,75,80,13,82,98,0,0,3,1,6,60,2,1
415,110,82,90,18,78,77,80,11,82,98,0,0,3,1,6,60,2,1
416,110,82,90,18,78,77,80,11,84,98,0,0,3,1,6,60,2,1
417,110,82,91,18,79,79,80,9,84,98,0,0,3,1,6,60,2,1
418,110,82,91,18,79,79,80,9,85,98,0,0,3,1,6,60,2,1
419,110,82,93,18,81,80,80,7,85,98,0,0,3,1,6,60,2,1
420,110,82,93,18,81,80,80,7,87,98,0,0,3,1,6,60,2,1
421,110,84,94,18,82,80,80,5,87,98,0,0,3,1,6,60,2,1
422,110,84,94,18,82,80,80,5,88,98,0,0,3,1,6,60,2,1
423,110,85,94,18,84,80,79,3,88,98,0,0,3,1,6,60,2,1
424,110,85,94,18,84,80,79,3,90,98,0,0,3,1,6,60,2,1
425,110,87,94,19,85,80,78,2,90,98,0,0,3,1,6,60,2,1
426,110,87,94,19,85,80,78,2,91,98,0,0,3,1,6,60,2,1
427,110,88,94,20,87,80,76,2,91,98,0,0,3,1,6,60,2,1
428,110,88,94,20,87,80,76,2,93,98,0,0,3,1,7,70,2,1
429,110,90,94,21,88,80,75,2,93,98,0,0,3,1,7,70,2,1
430,110,90,94,21,88,80,75,2,94,98,0,0,3,1,7,70,2,1
431,110,92,94,22,90,80,74,2,94,98,0,0,3,1,7,70,2,1
432,110,92,94,22,90,80,74,2,95,98,0,0,3,1,7,70,2,1
433,110,94,94,24,91,80,73,2,95,98,0,0,3,1,7,70,2,1
434,110,94,94,24,91,80,73,2,96,98,0,0,3,1,7,70,2,1
435,110,94,94,25,93,79,71,2,96,98,0,0,3,1,7,70,2,1
436,110,94,94,25,93,79,71,2,97,98,0,0,3,1,7,70,2,1
437,110,94,94,27,94,77,70,2,97,98,0,0,3,1,7,70,2,1
438,110,94,94,27,94,77,70,2,98,98,0,0,3,1,7,70,2,1
439,110,94,94,27,94,77,70,2,98,98,0,0,3,1,7,70,2,1
440,110,94,94,27,94,77,70,2,100,98,0,0,3,1,8,80,2,1
441,110,94,94,29,95,75,69,2,100,98,0,0,3,1,8,80,2,1
442,110,94,94,29,95,75,69,2,101,98,0,0,3,1,8,80,2,1
443,110,94,94,30,97,74,67,2,101,98,0,0,3,1,8,80,2,1
444,110,94,94,30,97,74,67,2,102,98,0,0,3,1,8,80,2,1
445,110,94,94,31,98,72,66,2,102,98,0,0,3,1,8,80,2,1
446,110,94,94,31,98,72,66,2,103,98,0,0,3,1,8,80,2,1
447,111,94,93,32,98,70,66,2,103,98,0,0,3,1,8,80,2,1
448,111,94,93,32,98,70,66,2,104,98,0,0,3,1,8,80,2,1
449,112,94,92,34,98,68,66,2,104,98,0,0,3,1,8,80,2,1
450,112,94,92,34,98,68,66,2,105,98,0,0,3,1,8,80,2,1
451,113,94,90,35,98,67,66,2,105,98,0,0,3,1,8,80,2,1
452,113,94,90,35,98,67,66,2,107,98,0,0,3,1,8,80,2,1
453,114,93,89,37,98,66,66,2,107,98,0,0,3,1,8,80,2,1
454,114,93,89,37,98,66,66,2,108,98,0,0,3,1,9,90,2,1
455,115,92,88,38,98,66,66,2,108,98,0,0,3,1,9,90,2,1
456,115,92,88,38,98,66,66,2,109,98,0,0,3,1,9,90,2,1
457,116,90,86,40,98,66,66,2,109,98,0,0,3,1,9,90,2,1
458,116,90,86,40,98,66,66,2,110,98,0,0,3,1,9,90,2,1
459,117,89,84,41,98,66,66,2,110,98,0,0,3,1,9,90,2,1
460,117,89,84,41,98,66,66,2,111,98,0,0,3,1,9,90,2,1
461,118,88,82,42,98,65,66,2,111,98,0,0,3,1,9,90,2,1
462,118,88,82,42,98,65,66,2,112,98,0,0,3,1,9,90,2,1
463,118,88,82,42,98,63,67,4,112,98,0,0,3,1,9,90,2,1
464,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
465,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
466,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
467,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
468,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
469,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
470,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
471,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
472,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
473,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
474,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
475,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
476,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
477,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
478,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
479,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
480,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
481,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
482,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
483,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
484,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
485,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
486,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
487,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
488,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
489,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
490,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
491,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
492,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
493,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
494,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
495,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
496,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
497,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
498,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
499,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
500,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
501,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
502,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
503,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
504,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
505,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
506,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
507,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
508,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
509,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
510,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
511,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
512,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
513,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
514,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
515,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
516,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
517,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
518,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
519,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
520,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
521,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
522,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
523,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
524,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
525,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
526,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
527,118,88,82,42,98,63,67,4,114,98,0,0,3,2,9,90,2,1
528,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
529,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
530,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
531,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
532,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
533,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
534,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
535,118,88,82,42,98,63,67,4,114,98,0,0,3,3,9,90,2,1
536,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
537,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
538,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
539,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
540,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
541,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
542,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
543,118,88,82,42,98,63,67,4,114,98,0,0,3,0,9,90,2,1
544,118,88,82,42,98,63,67,4,114,98,0,0,3,1,9,90,2,1
545,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
546,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
547,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
548,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
549,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
550,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
551,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
552,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
553,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
554,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
555,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
556,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
557,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
558,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
559,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
560,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
561,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
562,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
563,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
564,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
565,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
566,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
567,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
568,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
569,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
570,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
571,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
572,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
573,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
574,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
575,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
576,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
577,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
578,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
579,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
580,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
581,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
582,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
583,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
584,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
585,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
586,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
587,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
588,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
589,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
590,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
591,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
592,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
593,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
594,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
595,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
596,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
597,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
598,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
599,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
600,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
601,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
602,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
603,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
604,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
605,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
606,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
607,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
608,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
609,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
610,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
611,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
612,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
613,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
614,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
615,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
616,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
617,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
618,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
619,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
620,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
621,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
622,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
623,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
624,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
625,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
626,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
627,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
628,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
629,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
630,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
631,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
632,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
633,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
634,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
635,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
636,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
637,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
638,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
639,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
640,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
641,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
642,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
643,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
644,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
645,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
646,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
647,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
648,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
649,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
650,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
651,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
652,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
653,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
654,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
655,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
656,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
657,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
658,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
659,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
660,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
661,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
662,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
663,88,88,88,88,80,80,80,50,88,98,0,0,3,3,9,90,1,1
664,88,88,88,88,80,80,80,50,86,98,0,0,3,3,9,90,1,1
665,89,90,89,90,80,80,80,50,86,98,0,0,3,3,9,90,1,1
666,89,90,89,90,80,80,80,50,85,98,0,0,3,3,9,90,1,1
667,91,91,91,91,80,80,80,50,85,98,0,0,3,3,9,90,1,1
668,91,91,91,91,80,80,80,50,83,98,0,0,3,3,9,90,1,1
669,92,93,92,92,80,80,80,50,83,98,0,0,3,3,9,90,1,1
670,92,93,92,92,80,80,80,50,82,98,0,0,3,3,9,90,1,1
671,94,94,93,93,80,79,80,50,82,98,0,0,3,3,9,90,1,1
672,94,94,93,93,80,79,80,50,80,98,0,0,3,3,9,90,1,1
673,94,94,94,95,79,77,80,50,80,98,0,0,3,3,9,90,1,1
674,94,94,94,95,79,77,80,50,79,98,0,0,3,3,9,90,1,1
675,94,94,94,96,77,76,78,50,79,98,0,0,3,3,9,90,1,1
676,94,94,94,96,77,76,78,50,77,98,0,0,3,3,9,90,1,1
677,94,94,94,98,76,74,77,50,77,98,0,0,3,3,9,90,1,1
678,94,94,94,98,76,74,77,50,76,98,0,0,3,3,9,90,1,1
679,94,94,94,99,74,73,76,50,76,98,0,0,3,3,9,90,1,1
680,94,94,94,99,74,73,76,50,74,98,0,0,3,3,9,90,1,1
681,94,94,94,101,73,71,75,50,74,98,0,0,3,3,9,90,1,1
682,94,94,94,101,73,71,75,50,73,98,0,0,3,3,9,90,1,1
683,94,94,94,102,71,70,73,50,73,98,0,0,3,3,9,90,1,1
684,94,94,94,102,71,70,73,50,71,98,0,0,3,3,9,90,1,1
685,94,94,94,103,70,68,72,50,71,98,0,0,3,3,9,90,1,1
686,94,94,94,103,70,68,72,50,70,98,0,0,3,3,9,90,1,1
687,94,94,94,104,68,66,71,50,70,98,0,0,3,3,9,90,1,1
688,94,94,94,104,68,66,71,50,68,98,0,0,3,3,9,90,1,1
689,94,92,94,106,67,66,70,50,68,98,0,0,3,3,9,90,1,1
690,94,92,94,106,67,66,70,50,67,98,0,0,3,3,9,90,1,1
691,93,91,94,107,66,66,68,50,67,98,0,0,3,3,9,90,1,1
692,93,91,94,107,66,66,68,50,65,98,0,0,3,3,9,90,1,1
693,92,89,94,109,66,66,67,50,65,98,0,0,3,3,9,90,1,1
694,92,89,94,109,66,66,67,50,64,98,0,0,3,3,9,90,1,1
695,92,89,94,109,66,66,67,50,64,98,0,0,3,3,9,90,1,1
696,92,89,94,109,66,66,67,50,62,98,0,0,3,3,9,90,1,1
697,91,87,94,110,66,66,66,51,62,98,0,0,3,3,9,90,1,1
698,91,87,94,110,66,66,66,51,61,98,0,0,3,3,9,90,1,1
699,89,86,92,110,66,66,66,53,61,98,0,0,3,3,9,90,1,1
700,89,86,92,110,66,66,66,53,59,98,0,0,3,3,9,90,1,1
701,88,85,91,110,66,66,66,54,59,98,0,0,3,3,9,90,1,1
702,88,85,91,110,66,66,66,54,60,98,0,0,3,1,9,90,1,1
703,88,83,90,110,64,66,66,56,60,98,0,0,3,1,9,90,1,1
