frame_number,enemy_sue_x,enemy_inky_x,enemy_pinky_x,enemy_blinky_x,enemy_sue_y,enemy_inky_y,enemy_pinky_y,enemy_blinky_y,player_x,player_y,fruit_x,fruit_y,ghosts_count,player_direction,dots_eaten_count,player_score,num_lives,difficulty
287,94,94,94,74,72,69,73,50,73,98,0,0,3,3,2,20,2,4
288,94,94,94,73,70,67,72,50,73,98,0,0,3,3,2,20,2,4
289,94,94,94,73,70,67,72,50,72,98,0,0,3,3,2,20,2,4
290,94,93,94,71,69,66,71,50,72,98,0,0,3,3,2,20,2,4
291,94,93,94,71,69,66,71,50,71,98,0,0,3,3,2,20,2,4
292,94,92,94,70,67,66,69,50,71,98,0,0,3,3,2,20,2,4
293,94,92,94,70,67,66,69,50,69,98,0,0,3,3,2,20,2,4
294,94,90,94,68,66,66,68,50,69,98,0,0,3,3,2,20,2,4
295,94,90,94,68,66,66,68,50,68,98,0,0,3,3,2,20,2,4
296,92,89,94,67,66,66,67,50,68,98,0,0,3,3,2,20,2,4
297,92,89,94,67,66,66,67,50,66,98,0,0,3,3,3,30,2,4
298,91,87,94,65,66,66,66,50,66,98,0,0,3,3,3,30,2,4
299,91,87,94,65,66,66,66,50,65,98,0,0,3,3,3,30,2,4
300,89,86,92,64,66,66,66,50,65,98,0,0,3,3,3,30,2,4
301,89,86,92,64,66,66,66,50,64,98,0,0,3,3,3,30,2,4
302,88,85,91,63,66,66,66,50,64,98,0,0,3,3,3,30,2,4
303,88,85,91,63,66,66,66,50,63,98,0,0,3,3,3,30,2,4
304,88,83,90,62,64,66,66,50,63,98,0,0,3,3,3,30,2,4
305,88,83,90,62,64,66,66,50,62,98,0,0,3,3,3,30,2,4
306,88,82,89,60,63,66,66,50,62,98,0,0,3,3,3,30,2,4
307,88,82,89,60,63,66,66,50,61,98,0,0,3,3,3,30,2,4
308,88,82,87,59,61,67,66,50,61,98,0,0,3,3,3,30,2,4
309,88,82,87,59,61,67,66,50,59,98,0,0,3,3,4,40,2,4
310,88,82,85,57,60,68,66,50,59,98,0,0,3,3,4,40,2,4
311,88,82,85,57,60,68,66,50,58,98,0,0,3,3,4,40,2,4
312,88,82,85,57,60,68,66,50,58,98,0,0,3,3,4,40,2,4
313,88,82,85,57,60,68,66,50,57,98,0,0,3,3,4,40,2,4
314,88,82,83,55,59,69,66,50,57,98,0,0,3,3,4,40,2,4
315,88,82,83,55,59,69,66,50,56,98,0,0,3,3,4,40,2,4
316,88,82,82,54,57,70,67,50,56,98,0,0,3,3,4,40,2,4
317,88,82,82,54,57,70,67,50,55,98,0,0,3,3,4,40,2,4
318,88,82,82,53,56,71,69,50,55,98,0,0,3,3,4,40,2,4
319,88,82,82,53,56,71,69,50,54,98,0,0,3,3,4,40,2,4
320,88,82,82,52,54,73,70,50,54,98,0,0,3,3,4,40,2,4
321,88,82,82,52,54,73,70,50,52,98,0,0,3,3,4,40,2,4
322,88,82,82,50,53,74,72,50,52,98,0,0,3,3,4,40,2,4
323,88,82,82,50,53,74,72,50,51,98,0,0,3,3,5,50,2,4
324,88,82,82,49,51,75,74,50,51,98,0,0,3,3,5,50,2,4
325,88,82,82,49,51,75,74,50,50,98,0,0,3,3,5,50,2,4
326,88,82,82,47,50,76,76,50,50,98,0,0,3,3,5,50,2,4
327,88,82,82,47,50,76,76,50,49,98,0,0,3,3,5,50,2,4
